valid,count,tpm,num_of_reads
5.1344222106,5,0.184049,4.604999
1.05892275232,1,0.012748,2.841338
681.45,1,16.749263,1648.0
121.58,4,5.576736,380.0
1839.19031816,1,22.445597,5381.893668
52.0046818352,5,18.630422,101.106332
201.49073107,3,10.715799,652.875932
1.29365271512,2,0.45313,17.050417
944.799333596,2,19.013378,1768.830434
519.334792456,1,163.648019,1653.818223
624.805207544,2,133.563429,2491.181777
543.67,1,10.819793,1946.0
215.06,5,10.119666,998.0
2.025,2,0.071073,1.0
5308.93437454,5,3978.969678,53786.661822
43.525,4,1.675315,92.0
2725.31944946,7,1703.243566,11235.779783
11066.8744108,1,1133.323798,31375.873824
2898.67220955,1,664.135433,12797.265762
0.04,5,0.00973,1.0
41.015,4,4.695543,222.0
32.2213917318,2,3.822868,279.0
127.023406856,3,11.197847,971.882751
59.251593144,4,2.868219,526.117249
25.2946884272,14,8.036876,97.149989
26.1255807091,12,3.017993,37.266121
58.0847308638,1,3.369118,191.58389
12.4601219502,1,0.060224,3.765157
1.0,5,0.0,0.0
37.5370394036,2,0.675897,55.741336
8.115,1,2.661595,48.0
194.69,2,34.932097,689.0
0.035,1,0.298057,4.0
813.31,8,22.681837,4361.0
-3.66501751855,8,3.02136,123.407496
34.0602023322,8,2.825278,113.470601
17.1530737053,6,2.107447,75.121903
2.87228974454,4,0.732735,32.0
45.0898079472,7,2.385632,108.371416
552.645,4,33.714374,2225.0
0.15,1,0.284291,4.0
-0.015,1,0.176863,2.0
-0.105,2,0.09159,1.0
1.0,1,0.0,0.0
2.0,1,0.0,0.0
114.007117158,16,4.714687,343.473844
470.838563384,11,29.196772,1673.547715
23.2356910358,14,3.046804,37.720885
27.6381926999,2,1.842872,123.417917
93.774898404,7,3.355944,280.582083
4.52304270752,4,2.568607,27.210159
25.3264125468,2,0.608599,86.638366
435.555222391,2,25.679954,1725.638435
-0.0890045040634,3,0.179694,2.008661
605.274004504,2,20.568787,2617.991339
0.135,3,0.504471,3.0
-2.34702734625,4,0.167103,7.509504
28.535,3,5.880945,73.0
34.4852340735,6,7.227515,80.320946
0.062684144501,1,3.398312,42.514424
17.5254358102,3,7.554991,122.010666
2.295,11,0.466286,19.0
2.94016578587,7,0.0,0.0
623.862881513,4,25.934742,1866.641087
162.286227346,2,3.684393,249.738393
70.1322926465,2,3.199279,197.0
8.91734169687,3,0.0,0.0
5.25844044095,2,19.908222,142.971952
-7.61545948058,1,11.841374,146.21708
177.52201904,1,22.436413,4052.810969
764.91,1,60.366215,1938.0
-0.03,2,0.076936,1.0
10.055,3,0.111387,14.0
-0.698476665536,3,0.06379,1.689317
4.94847666553,2,2.619846,46.310683
7693.79170509,5,507.93773,27645.843778
88.5153719632,12,62.704535,686.661636
23.0296946205,9,26.658099,1251.70273
398.274933417,7,70.224201,2247.635634
1.0,1,0.0,0.0
8.155,3,1.178866,19.0
53.74,2,13.995532,176.0
48.7316580169,3,2.091153,120.0
75.57,1,30.253071,522.0
0.02,10,0.016563,1.0
10.69,15,0.310002,22.0
195.757964058,3,18.520413,2478.839782
1157.10837902,5,25.850169,2925.652117
84.7986569241,3,23.602265,294.508101
1155.51462355,8,28.602627,4663.830523
116.68,2,76.488123,1449.0
24.2358031633,7,0.96138,85.783006
221.632226119,23,13.876259,771.033255
27.2411329369,1,7.484169,154.183739
-0.045,3,0.026058,1.0
26.35,3,11.912579,132.0
473.13,3,14.509603,1372.0
2.28,4,0.737995,10.0
24.0,9,0.0,0.0
84.3023644771,7,4.88697,376.986354
39.350262604,1,5.781948,68.013646
2.74737291905,6,0.0,0.0
904.286405724,5,27.170835,4329.717953
98.4267211368,18,23.936784,245.792779
390.116141915,16,6.198189,628.182601
631.763194352,8,22.379477,2494.306667
227.575774127,11,5.483645,863.849495
247.301534872,4,20.098621,1577.86012
193.343994558,2,4.884139,386.290385
10.315,7,0.237446,28.0
321.910033856,13,23.867266,2207.982863
39.405,4,12.373985,154.0
26.4382121363,4,0.779836,121.202003
15.9317878637,9,0.687037,23.797997
1.71708046736,3,1.648459,29.086033
161.647243768,10,14.985155,387.109905
439.213865069,6,20.54109,1507.804062
196.695728079,7,18.588658,1346.36644
72.476410669,5,8.002155,307.34631
7.56227241825,5,0.422218,6.379658
2.83558883429,2,1.287325,50.907592
273.4,3,19.841139,989.0
96.4665259281,3,17.84221,375.689819
1118.4418398,5,79.931716,3667.397166
98.2966342725,6,6.736436,341.913016
77.1378396514,3,3.182329,240.628271
237.935196002,4,3.589795,325.21304
28.1019643461,2,1.20337,33.158688
148.288961518,2,7.197923,368.142797
1.40849450538,16,0.196619,11.135943
46.3231784243,14,3.296854,85.167287
590.564365552,8,12.587221,2076.553972
38.3789116679,12,1.269341,181.854618
6.93367426026,8,0.58863,41.983804
3.34206851547,6,3.317029,38.802982
2.82219787026,6,0.611337,57.647929
35.4637023648,5,1.143498,65.730655
5.18718620991,2,0.074081,2.621415
207.63391572,1,54.994746,786.290607
303.08,1,70.050087,1302.0
1.72380179002,6,0.064296,4.53369
67.2730748149,2,7.017373,430.50817
77.895629899,20,27.37768,382.53787
99.7082141211,19,18.38053,214.42027
316.107865647,18,85.296855,2214.547066
6.32015676793,3,0.117832,9.411333
3.18984323207,2,0.176228,13.588667
195.142335428,5,16.712122,609.838333
40.4593196713,10,14.577185,261.942043
4.65467357553,8,1.478198,70.656069
12.5742594898,3,0.097489,5.404271
15.7405719085,14,2.234225,114.851783
0.0608830196944,2,0.948594,20.220417
285.8,7,8.802469,1038.0
5080.9991456,4,1972.247441,24737.796953
280.11601392,4,852.232906,8058.77515
6283.98888788,2,1512.272475,24471.843075
41.5617220959,2,2.141105,72.495107
577.998277904,3,62.84593,2109.504893
34.3596006165,7,10.032695,120.949511
34.1765415381,3,5.583379,157.840597
59.6588578454,1,2.624776,216.209892
0.355,2,0.107982,4.0
1.745,7,0.190925,16.0
442.608646161,25,15.84093,3559.420155
5.01,4,0.961717,31.0
407.145,3,23.150082,2180.0
33.5590889546,5,4.900843,156.381411
6.94650665811,1,0.302387,22.0
0.954576858124,1,0.0,0.0
0.82,2,0.400963,4.0
43.14,1,10.311794,128.0
8.32925263348,1,0.224166,14.0
0.045,8,0.036036,1.0
8.055,4,0.257028,15.0
417.079305086,1,35.079194,1524.0
299.85,3,38.975788,941.0
232.176059976,2,14.767555,640.13029
109.635970101,5,16.920386,352.980786
275.486737897,4,0.268079,44.644013
536.099613512,3,12.292986,1933.742359
115.235580611,2,4.075854,334.547127
33.6738897552,1,0.245946,18.620904
-7.35947036661,6,0.606172,40.831969
1.205,8,0.307739,3.0
227.455,12,13.332176,746.0
176.010365716,2,4.844257,523.231602
121.539000986,10,3.956134,464.327655
79.1399987198,7,6.614197,245.440743
542.175017538,9,0.787296,60.656185
1040.50966026,11,24.401105,1969.547441
1.0,1,0.0,0.0
4.0,4,0.0,0.0
513.830754344,20,80.46716,1589.747413
684.064623345,6,61.00443,1897.038139
258.323923212,6,35.265494,733.391226
422.007909423,14,107.047928,1168.777133
529.256985243,14,106.001544,1195.24033
47.269712612,8,11.747405,147.347085
25.075,2,0.415734,40.0
-0.699870479813,4,0.302589,2.920299
3.27408000031,1,0.54318,17.879544
11.506368832,2,0.21511,21.200157
6.71,1,7.077526,112.0
60.43,1,2.67382,155.0
-1.73146135663,1,0.023465,1.905427
4.64283220664,5,0.048439,6.933353
61.765,3,14.08809,862.0
26.6388297352,2,3.797349,81.808763
10.0219604336,1,0.131573,11.962424
103.691461412,9,16.788447,381.868999
251.196888867,4,10.70738,990.201745
76.3016497203,4,44.144275,504.929256
4.93485617194,6,0.343886,4.156906
11.0656644006,1,0.077691,1.822693
337.676106106,1,5.695549,743.620738
-0.015,5,0.037123,1.0
1.0,4,0.0,0.0
244.254157182,4,19.46904,506.732741
126.069105811,2,21.924617,563.52659
145.948827541,3,8.008796,476.497192
4.92792511666,2,8.242593,96.154955
-639.681856941,1,8.974349,1364.755723
0.97,1,0.13708,2.0
0.075,9,0.088686,1.0
141.76,5,7.462089,443.0
263.89,1,9.730336,1450.0
22.64,4,9.097374,81.0
1722.58,1,31.902544,4045.0
-0.597116524514,5,0.029322,1.033768
3.86711652455,3,0.19759,10.966232
301.35,1,12.180766,830.0
4.80679183607,2,0.670765,9.830051
240.174986543,3,1.645955,270.843149
78.3582216212,1,4.557985,710.326799
-0.265,1,0.328185,22.0
1.0,2,0.0,0.0
277.865072433,11,6.973899,1111.755609
37.7979547946,11,1.476842,175.686964
26.3816837245,2,4.378641,132.17753
-9.86764913307,4,2.166237,42.163695
3.92698076663,18,1.397559,13.260834
111.873099355,8,2.314148,411.324578
-29.82482365,7,0.138101,22.338635
106.861320944,3,5.840954,710.980178
10.4495648537,6,1.472606,24.452011
1.85242542173,2,0.057227,7.036553
20.453024093,1,3.521236,290.511436
0.045,7,0.157005,1.0
27.5592760194,8,7.611084,109.809194
297.212924982,4,25.800575,1679.249776
60.6609961522,3,11.392352,255.427896
-0.651102047048,8,2.231641,37.490556
24.7538157454,1,21.902512,1693.854759
-0.58976122213,2,0.092695,1.629524
2.0,4,0.0,0.0
14.1811688106,1,0.74873,35.739709
46.9776842713,3,2.538964,313.176147
0.965,5,0.246852,3.0
30.2972981785,10,1.256381,105.573584
0.332186060967,4,0.590469,8.672511
4.13111368853,4,0.648446,68.83805
5.87123218913,14,12.308699,133.989758
96.9256161831,5,5.658701,763.816858
102.087888207,4,14.160861,1207.421565
68.2368591864,8,10.108212,228.935395
1815.58545625,1,164.636164,14925.709159
19.7193746261,1,1.896348,132.36019
16.1846416428,1,2.247589,39.0
46.435,4,2.036088,157.0
115.265924766,3,3.531303,361.452462
88.1443950085,1,14.53106,856.523599
-98.0950081706,3,12.019893,596.018118
630.090613162,4,20.922964,967.458283
3.18,2,0.30364,17.0
24.292270548,5,4.412146,105.0896
44.9227266377,2,10.543629,145.609374
70.6550028143,1,1.934159,99.301025
5.06999997079,1,0.050602,6.0
0.8,1,0.090249,8.0
9.89839800734,2,1.665105,16.069989
17.2666019927,3,16.165267,91.930011
177.435,7,7.310718,692.0
199.180608046,5,24.889918,770.759866
-0.065,6,0.139886,6.0
165.758146445,11,24.130896,550.44813
-0.02,3,2.833398,1.0
-0.381645807424,26,0.709448,6.385845
160.663872269,10,5.358412,729.725985
106.470472695,2,34.531942,430.88817
105.315,2,57.891125,649.0
834.346019878,11,64.165828,2923.182376
-0.19,1,0.183912,3.0
130.57,9,6.348157,506.0
0.978841246136,2,0.638887,18.89158
136.39,5,5.76053,666.0
43.7109363852,1,2.622218,112.983804
28.8629591735,1,1.543697,61.246498
-0.09,1,0.065618,2.0
-0.005,2,0.028735,1.0
0.07,2,0.009417,1.0
9.536848986,12,0.061365,6.683928
100.318823556,28,38.157521,445.131119
189.695987577,5,58.888079,2290.472788
-7.29981113265,15,2.924066,34.396093
1420.71442127,7,402.205936,5214.744239
34.1667834574,4,6.200837,114.850129
1.0,2,0.0,0.0
490.863192185,1,69.677918,1702.624675
11.495,7,2.375512,89.0
37.0816773119,3,21.479092,225.441723
184.593246411,3,30.210282,677.344656
40.3100762767,5,7.456712,174.213621
83.0462407299,4,10.36073,205.701499
463.965811442,2,20.220872,1254.983773
899.001972529,5,179.484554,3481.827596
143.324921505,5,35.642351,573.296277
79.2531059662,2,21.668285,235.876127
0.0,1,0.009563,1.0
-0.06,3,0.018754,1.0
53.7,3,2.486852,160.0
29.57,3,23.926093,283.0
68.0694735016,2,23.09136,286.632382
280.567904673,3,11.13012,783.363677
83.9057410465,14,7.957495,133.165182
47.5313542807,6,5.198256,223.471141
410.935186563,6,4.897022,558.6872
21.7609194595,4,7.927751,978.129911
2.0,2,0.0,0.0
3.83356565308,3,0.452568,7.0
2.43866756682,8,0.340585,4.172332
136.085916182,1,5.349707,379.827668
0.28,2,0.59673,7.0
2835.66,3,54.872506,6854.0
18.96,2,1.284517,48.0
25.670491698,1,1.247301,104.0
110.38,5,11.792594,269.0
178.338668402,4,30.201221,657.51418
130.790120212,7,32.049916,555.086435
177.011211386,1,34.965187,587.399384
32.9318817657,3,1.376832,95.741428
12.9135806782,2,2.773206,188.966875
27.9992688256,4,2.367315,62.384827
4.91500279657,6,4.764087,36.999997
1.0,4,0.0,0.0
148.195,7,8.691307,575.0
521.12,1,18.306095,1499.0
2.0,2,0.0,0.0
3.0,1,0.0,0.0
0.137679904017,2,0.127042,2.885554
4.78700691315,3,0.049066,8.796177
14.76891454,2,7.250467,152.903164
9.93608545999,5,0.317376,41.096836
37.0187842925,10,10.088026,458.265791
-3.01098094906,2,34.636597,247.619142
1544.36603277,10,292.692928,5677.961093
2705.68891817,7,343.184149,11084.510305
2599.31443767,17,282.779251,5053.783825
1967.69011893,1,119.92931,2599.303422
127.743515358,3,24.799708,560.063399
20.875,3,5.256908,288.0
0.757930212313,4,0.0,0.0
2.63126389421,9,0.326721,5.403833
5.31136166491,6,0.712089,30.589317
83.1075164639,4,7.392842,552.03504
64.6815266229,4,8.747346,258.370363
-0.732681799674,2,0.17432,5.534079
1.0,2,0.0,0.0
1.64367213598,1,0.36826,23.465921
3.60523837321,5,0.185887,14.985868
-0.135,2,0.008452,1.0
4.22547720153,3,0.548211,10.901979
9.02949815851,3,0.055988,3.300203
-9.29997536004,5,0.200373,11.797818
-0.395416466427,2,0.024258,1.295874
30.3353537167,2,0.549657,135.187669
6.91683080913,2,0.99275,16.516457
0.055,1,0.220342,3.0
90.2464325362,1,3.394899,610.591507
366.493567464,2,15.665149,1066.408493
5.105,2,5.301855,46.0
10.375,5,1.707616,136.0
262.334504518,1,19.474821,1103.0
33.8,1,7.424231,124.0
2.05946812531,5,1.098554,10.173821
0.323303620918,1,3.717634,44.214112
244.892228254,9,11.139529,656.612067
281.85,2,80.575435,830.0
129.103683323,2,4.522072,293.0
-35.5407574372,5,1.888029,140.123178
68.3411599676,7,2.300717,288.349194
3.54133658453,7,0.547386,80.450071
15.0271702594,4,6.487306,107.929814
826.800494994,1,129.112655,4690.444219
854.225,1,24.946782,5355.0
1.13,5,0.024531,2.0
23.2311407304,11,2.438786,49.528996
141.764316699,8,9.281006,570.585885
0.93,3,0.051019,5.0
235.488158548,2,2.705235,640.296791
229.775,8,86.249974,1051.0
122.064911828,2,3.019509,521.686016
162.189446949,1,4.288446,691.313984
1.0,3,0.0,0.0
2.3,7,0.158022,20.0
1003.095,2,31.104323,5473.0
2.0,2,0.449564,11.0
-0.165,1,0.047986,3.0
3.77,6,0.065311,10.0
102.995,1,56.315597,2055.0
-0.09,1,0.011034,1.0
86.225,2,8.075425,1100.0
1.445,1,51.783678,60.0
147.685,8,13.821958,958.0
306.319581487,1,8.340775,888.42566
-1.09944471566,2,0.055006,1.52997
-0.91055528434,1,0.160705,8.47003
1.72885633899,2,0.0,0.0
-12.7624332978,11,4.108211,87.571412
44.2783317348,1,4.020551,460.52211
8.87716773478,7,2.12286,141.823945
157.151380645,8,55.126135,673.531409
443.703729186,3,45.296354,7496.233549
72.2148901696,3,9.358857,639.235042
-3.65554051956,4,1.192794,151.741044
97.1752262841,3,24.223234,1611.220465
108.875314236,6,8.833839,531.03849
107.655,5,41.169512,804.0
1.88,6,2.898401,34.0
48.13,4,10.665249,594.0
14.1982059567,1,0.947744,31.381118
3.79572824594,2,1.558936,27.405145
-0.03,1,0.062423,1.0
-0.0424925037997,4,0.022397,1.021795
-0.315498876917,5,0.024977,1.332667
97.005,1,6.246604,627.0
0.955,4,0.123099,2.0
21.5852063968,6,10.425077,137.535979
6.44933228771,8,0.852917,9.949802
16.2803802237,1,7.034162,98.514219
127.132577308,1,9.985103,1247.865486
58.9779741114,2,3.451124,703.015915
3.96702588871,1,1.487068,11.984085
19.785,3,6.897593,65.0
0.0449753431196,4,0.053898,1.000029
25.7621415843,2,2.083482,255.233132
24.8578584157,3,1.577233,299.766868
3.34412660834,2,0.262126,1.805814
55.3987141706,2,4.682697,617.163094
13.2121592211,2,0.585424,108.031093
14.8761468646,1,3.442024,97.193214
60.6788531354,3,2.199753,733.806786
-5.10792488297,2,0.452573,7.514781
3.74281975644,3,0.394455,4.806638
3.88088037928,3,0.137756,6.678582
192.159135067,4,11.631604,883.668487
6.66690078114,4,6.802555,79.577065
3.50550329236,15,7.166083,793.806431
137.840731612,12,4.607844,486.616504
10.6022401629,4,0.0,0.0
-0.02,1,0.085484,1.0
13.14,1,4.58334,42.0
259.955,5,34.482383,1144.0
276.085,6,20.936604,864.0
236.041675105,9,3.622799,371.170859
138.553514083,3,8.047465,596.471355
-16.987130974,11,1.404268,210.767648
764.383296678,7,106.051255,1919.452186
1552.40189274,6,103.449768,3694.285966
70.3174398583,3,10.365053,135.733768
51.9355101274,2,7.084369,137.890345
151.997425064,22,6.364827,571.44312
110.759125134,2,14.190663,442.666535
138.21935026,1,7.586281,805.348429
-4.51435025975,3,5.257061,259.651571
31.545,4,24.497296,281.0
598.313833788,3,42.544623,3572.256291
132.025,1,30.182569,408.0
182.476933462,6,76.447251,891.804528
61.0315132789,13,11.231313,255.466761
472.94028727,4,53.207697,2161.166455
166.125155588,3,25.726619,663.757051
1.0,1,0.0,0.0
-0.477435279346,3,0.015108,1.338725
4.31243527937,3,0.163297,3.661275
1.8294183149,5,0.0,0.0
9.50877654855,7,0.099563,9.472762
0.432119641078,9,0.538466,4.531866
194.154685495,7,42.930045,723.995372
1.0,2,0.0,0.0
139.994711881,4,4.880369,737.890343
2.83623043812,1,0.601082,7.109657
-0.03,2,0.118818,1.0
1.095,3,0.498661,7.0
8.17887392534,1,8.093888,119.141863
81.2347054789,2,9.094493,868.82322
46.3408903705,5,2.111682,186.570643
-9.81089037048,19,4.086325,201.429357
36.8464947105,9,3.174593,317.100983
1.815,1,0.135274,10.0
40.375,1,16.556546,701.0
11.11,3,4.765099,72.0
38.89,2,1.230425,87.0
1.28390261478,3,0.039328,2.992945
4.44987778866,2,1.276948,17.510404
-0.0287804034437,1,0.494956,12.496651
3.065,4,0.140523,2.0
1.50453372257,4,0.149403,8.646246
1.02600188796,1,0.096745,10.0
114.325,2,5.127428,1013.0
139.907846308,3,5.461763,746.640287
42.3621536913,6,15.254822,1109.359713
162.937598495,2,34.256907,1029.656775
48.525,1,37.408715,468.0
1026.9,1,27.901202,8603.0
9.58039181464,5,0.646242,23.035895
6.03036108373,4,1.693628,73.523879
25.9681696451,4,47.260106,555.925461
722.339136572,1,77.914411,5017.95063
30.6876937833,1,8.660076,635.123909
4.58780937486,1,0.409417,6.0
3.61,8,0.135771,12.0
60.108357061,6,109.918326,1689.42482
28.3860470562,2,1.389443,111.065996
2.69383237446,3,0.920275,15.430304
112.387718204,3,3.266401,471.576181
12.633449422,5,0.22055,10.993515
72.36,2,17.966063,317.0
173.177942886,16,14.478543,431.416498
212.619720178,9,9.130785,1037.84799
6.17,1,0.090434,10.0
2.7273357625,2,0.220332,43.0
1.59310742634,2,0.487169,80.749726
3.45189257366,1,1.037954,44.250274
-0.0567974023544,4,0.578821,6.0
68.6130356541,2,0.29734,59.545912
3.51086273697,8,0.320923,21.262941
21.5908525731,7,4.031147,229.098985
21.6756041662,3,3.010684,618.871769
22.1554523102,2,6.86551,93.029245
-0.025,1,0.209332,1.0
3.02,1,0.34971,5.0
1.0,1,0.0,0.0
-1.055,3,0.192338,2.0
0.03,2,0.301712,5.0
628.43,4,17.833851,2165.0
8.855,1,8.557137,52.0
17.7684814667,5,3.52306,68.115016
63.7108528779,6,4.121933,254.081521
8.08414712207,6,0.420632,11.918479
36.565,2,5.107606,158.0
17.2294244741,2,12.864155,134.184461
161.605575526,2,16.883078,1425.815539
37.1913755899,3,7.131972,219.0
195.171098722,6,10.392187,1037.708079
5.62678060635,1,1.338668,16.573342
0.901072050643,1,0.002936,0.998475
52.5749615294,9,306.910513,126.00004
1574.63406252,4,1092.059009,8233.015617
3201.95296673,3,1084.053148,11730.331288
4.77287488461,2,0.116949,12.491086
127.255473359,2,6.898379,407.068666
150.291651756,3,3.68408,414.440248
-0.115,1,0.019162,1.0
1057.81396321,11,25.162675,2280.399039
153.478820848,8,23.358243,925.984402
20.1313332216,3,0.868588,38.243458
19.6599715892,2,22.012623,130.905234
165.491897076,2,22.424567,314.787198
449.331411371,1,46.13775,1888.994651
1.0,5,0.0,0.0
4.97262605942,7,0.0,0.0
14.1883410912,4,0.270734,21.60608
42.7490328494,3,3.046853,239.39392
247.887472549,4,20.980599,437.681995
9.0,7,0.0,0.0
-0.15247254938,2,0.68912,24.318005
45.2108727344,2,21.015543,203.504668
-0.3406690669,10,0.31068,6.057172
34.5036438511,5,3.907415,81.259703
-0.789484874921,5,0.609887,6.639095
235.717613902,6,3.147985,465.016276
4.68564244331,1,1.392844,71.60006
3.32900927731,6,0.030305,4.0
551.473574235,28,32.454401,1588.191499
88.1914260733,11,3.408032,173.088027
286.00482194,10,13.171903,756.720474
-0.404153731442,1,0.014068,1.404307
0.167624752164,2,0.035489,0.716127
-0.235,2,0.009222,1.0
102.505,2,33.039409,423.0
492.602108811,2,340.8636,4474.795559
190.192891189,5,133.459506,1535.204441
572.735,5,16.945804,1892.0
134.885210314,3,7.25406,429.0
187.969282817,6,19.875185,518.595405
36.7705524761,8,12.879724,105.051563
51.8915118334,6,12.926947,160.881869
141.910805743,13,19.473179,329.671696
206.285265291,10,66.398387,1001.1131
41.7936777897,5,5.389692,262.174263
10.94,7,0.714228,34.0
311.030059771,4,253.050348,1743.293072
403.347213523,4,228.230857,2788.525804
410.896861804,3,55.538805,2281.116042
-1.95628148533,4,27.342645,541.971226
464.832140456,19,34.027635,2125.152136
17.7289385173,19,4.285124,48.874686
8.28812689611,8,2.584018,23.42707
403.309008066,2,11.282719,1413.698243
1104.42,7,105.669558,4941.0
377.660402398,1,44.496187,1088.738766
171.214584612,12,20.942377,446.411745
-3.6987154281,1,0.456142,7.322088
52.9429324263,6,18.371124,327.728739
1.999999997,1,0.0,0.0
1.0,1,0.0,0.0
1.0,1,0.0,0.0
5.11,3,0.645946,14.0
182.195,3,12.548188,632.0
7.20130070618,6,16.317516,179.749461
54.6823436135,1,2.851118,207.524043
32.6063556803,2,4.830503,125.726496
78.1396157435,3,1.020218,182.0
111.245339958,3,15.770742,265.453825
-0.904561565439,16,0.184919,7.486942
138.239221608,14,6.625969,254.059233
468.069573454,22,109.943258,1257.548505
1131.52998224,2,266.027898,3345.418461
54.859636965,2,21.748274,248.760227
11.0,3,0.0,0.0
101.40675843,3,2.515127,304.514946
21.9982415701,11,4.838825,72.485054
64.8903719598,10,5.399574,82.288663
544.13531191,4,13.350202,1496.190333
9.42766229808,9,0.381704,4.837305
70.1743458729,15,14.155355,219.405122
78.7264860395,11,33.435604,446.541339
110.344168088,2,12.540109,297.053539
6.37016601762,3,0.306508,3.944109
17.8458683768,2,1.151047,63.883059
408.16,1,10.229749,1077.0
569.999044314,8,30.792555,1688.973184
79.9794401692,5,0.245409,25.884772
3.33494497081,4,1.834365,218.516377
12.381901104,11,5.181472,96.97983
-7.04678722591,12,2.502038,41.220093
158.009886122,2,3.613028,858.800077
45.9293448644,6,10.098963,119.451449
165.225788807,3,0.236744,6.11577
36.028170378,5,5.292311,114.015718
6.83213094756,5,1.674184,20.183182
70.5702054489,3,3.171177,155.288064
490.285748379,1,20.35552,1620.517061
0.02,13,0.105665,4.0
268.81245442,26,16.016748,1072.648279
109.2720329,24,2.317889,351.132474
4.935,1,0.050409,4.0
9.035,3,3.985212,72.0
995.099623331,3,51.506857,2324.72381
21.0695613011,2,55.429103,156.76565
45.7358153682,4,3.171622,47.51054
-2.40354390038,4,0.315404,6.559227
0.526285182769,4,0.030217,1.277398
20.7722587176,5,0.22761,38.163375
2.405,1,0.097389,5.0
44.49,1,13.129212,157.0
0.8278641558,1,0.125685,7.0
10.9631986404,7,3.4587,42.146022
244.197066716,11,6.049251,664.981267
47.8402524515,6,2.837994,67.872711
157.871627728,2,77.932383,1734.660002
9.4,2,0.202836,36.0
254.54,5,23.081135,1053.0
248.918284736,15,38.698376,1068.842901
1322.18118513,7,119.632496,10441.446055
144.398905858,3,2.325793,130.592845
300.472633372,5,5.448764,66.04186
284.216339343,6,7.648273,848.214041
35.01,2,3.600934,97.0
1.175,1,1.782522,34.0
1.925,3,0.446013,15.0
104.740406952,2,27.513627,405.0
3.87692248416,16,2.508121,30.888734
45.3130439579,15,1.782704,152.291334
1582.29539448,8,305.988337,3529.77197
194.862475548,35,25.774154,460.6314
1732.90813573,38,38.911546,4800.925934
16.0236006984,6,0.046533,12.592326
6.0,2,0.0,0.0
55.5221226705,16,0.879522,146.297837
881.499123181,7,11.57614,1906.74336
237.938482176,13,16.615652,485.917312
11.5899356175,2,7.400613,84.649395
23.8,8,16.583054,97.0
2669.0938913,12,327.55457,7982.718959
122.158758641,5,4.804744,222.47912
152.440829629,8,8.846071,425.9934
299.884679756,2,56.181446,883.579966
27.93,2,9.556654,109.0
35.9658250301,8,0.86206,42.886133
130.994379773,2,8.20349,400.113867
-1.51399859228,7,1.408652,8.560093
593.437170329,4,35.687728,2913.022982
1.02,1,0.011252,1.0
2.985,2,0.485183,7.0
29.09,2,5.888505,31.0
2.03,4,1.48053,14.0
244.175,2,16.648344,812.0
149.962556753,11,90.795613,1088.689974
810.791613163,2,18.056049,1811.194225
318.715,4,6.870279,995.0
45.8534510394,6,6.253175,142.031138
0.209059757734,1,0.293043,14.968862
1.0,5,0.0,0.0
106.389038574,2,5.169888,296.0
172.781010701,9,8.94433,427.237508
29.5447209636,2,4.592869,85.067802
9.0,3,0.0,0.0
3.925,1,0.046243,6.0
3.025,2,0.133513,8.0
21.59,1,0.484641,70.0
32.25,2,5.803538,109.0
0.96,3,0.154939,8.0
29.2880969177,2,1.072459,85.90191
7.40390341427,3,0.359075,15.646537
10.4810965857,1,0.196307,32.353463
6.69517812224,1,0.054382,10.855299
66.75,1,7.580722,151.0
17.615,4,4.167348,52.0
0.673461014084,10,0.14173,1.257313
23.25718939,1,0.395011,34.309407
13.5925245188,2,0.525149,44.503635
79.5818979084,7,4.317094,644.869862
0.155,4,0.038662,1.0
48.475,2,1.162725,186.0
0.431834773419,3,0.177961,3.400219
483.200126154,2,6.804708,1372.89548
35.9235150044,2,1.021326,183.691094
81.28,1,17.618216,308.0
2.52873517442,3,0.022876,1.2005
1.0,4,0.0,0.0
0.551264825578,8,0.015235,1.7995
41.4490676499,3,1.379935,103.041872
51.5092304168,4,10.364573,141.452724
3.68800355972,2,2.269469,18.731796
184.379948877,2,5.905575,400.680052
-10.5279524366,3,0.158218,11.588152
625.835211443,4,101.738643,1375.276116
128.575,1,17.554973,328.0
3.065,15,0.006232,2.0
55337.5621866,6,3502.631036,205094.452452
21.5950003675,7,0.88168,42.0
182.798561117,4,9.314916,1037.589474
234.873684287,3,0.001609,0.180574
18.042891629,6,3.855532,90.829765
18.3992846113,9,0.795739,11.764954
86.0561788118,7,19.392965,300.587014
66.6660852772,2,1.606164,278.648031
64.0397406122,2,20.327797,216.0
413.754788039,2,36.324819,712.928969
-6.79978803874,4,3.879403,53.071031
171.575,4,25.875709,581.0
-4.46721757267,3,1.826975,32.77012
12.4068699498,4,3.874867,62.326051
74.3102424093,1,5.056422,168.903829
1389.705,5,127.331981,3430.0
64.0370575333,9,12.337688,221.298921
764.708332612,13,0.740466,66.889073
-547.31070326,13,6.267093,565.112177
176.803329681,9,7.962309,261.314409
1.0,32,0.0,0.0
1192.00147059,9,244.967224,3892.462376
26.5898849738,15,6.798772,80.195571
230.622546963,8,53.149505,642.472714
1581.36316872,1,216.994006,4343.443895
55.5470409628,1,1.884038,152.009838
1216.70260107,16,130.186159,3760.702688
51.4874151391,19,20.817817,256.381574
155.445233648,14,27.843492,365.524311
244.355153208,20,56.936483,740.052011
-0.184422995956,22,0.017742,1.127075
7.05442299596,24,0.540715,8.872925
